"bathy" "bathyrms" "slope" "aspect" "longitude" "latitude"
"5053" NA NA NA NA 237.5 45.5
"5054" NA NA NA NA 237.25 45.5
"5055" NA NA NA NA 237 45.5
"5056" NA NA NA NA 236.75 45.5
"5057" NA NA NA NA 236.5 45.5
"5058" NA NA NA NA 236.25 45.5
"5059" -75.75 28.7151412964 5.19339990616 251.551071167 236 45.5
"5060" -143.375 29.0399608612 4.79275655746 258.202270508 235.75 45.5
"5061" -326 104.471633911 7.65410470963 239.722793579 235.5 45.5
"5062" -539.5 238.200942993 26.5038089752 245.922119141 235.25 45.5
"5063" -1421.5 185.896896362 44.7802505493 259.19543457 235 45.5
"5064" -1759.75 355.875946045 58.4126091003 216.331573486 234.75 45.5
"5065" -2400 193.22795105 16.5588531494 202.660049438 234.5 45.5
"5066" -2506.5 72.1642532349 11.1318016052 198.886413574 234.25 45.5
"5067" -2584.5 46.6781463623 9.5177898407 230.070327759 234 45.5
"5068" -2667 28.4533996582 7.33159399033 239.143371582 233.75 45.5
"5069" -2738 29.1842346191 5.56542301178 230.177001953 233.5 45.5
"5070" -2793.625 33.8409614563 5.68921041489 230.160430908 233.25 45.5
"5071" -2846.5 37.5663223267 7.40045881271 218.056365967 233 45.5
"5072" -2865.75 23.4280166626 5.4717297554 189.263809204 232.75 45.5
"5073" -2864 22.8601016998 4.7766919136 183.801040649 232.5 45.5
"5074" -2885 18.4875984192 5.80642843246 208.302886963 232.25 45.5
"5075" -2873.25 36.9729118347 6.10203886032 140.969711304 232 45.5
"5076" -2819.75 19.0014629364 6.65729141235 154.407608032 231.75 45.5
"5077" -2800.75 18.6842269897 5.95941734314 173.937438965 231.5 45.5
"5078" -2788 27.8501625061 4.91079759598 149.743087769 231.25 45.5
"5079" -2779 25.3469924927 7.01215553284 165.897262573 231 45.5
"5080" -2745.5 40.3331069946 9.63452625275 139.501403809 230.75 45.5
"5081" -2696.625 53.0182380676 11.5195760727 144.265563965 230.5 45.5
"5082" -2592 148.355422974 17.601556778 139.359359741 230.25 45.5
"5083" -2423 88.0706253052 31.9799823761 173.039047241 230 45.5
"5084" -2505 155.269989014 29.6361789703 201.01890564 229.75 45.5
"5085" -2686.25 286.105499268 30.8507881165 182.31628418 229.5 45.5
"5086" -2678 166.057861328 32.8012809753 202.209609985 229.25 45.5
"5087" -2780 113.23249054 18.8006267548 204.58656311 229 45.5
"5088" -2838.5 89.1189651489 23.5448379517 214.561904907 228.75 45.5
"5089" -3147.25 99.0284500122 19.9028244019 220.113265991 228.5 45.5
"5090" -3269.75 73.3340682983 17.7593994141 215.321548462 228.25 45.5
"5091" -3369.875 140.975646973 27.1439552307 193.669311523 228 45.5
"5092" -3587.875 81.1271057129 17.1727771759 193.605453491 227.75 45.5
"5093" -3599.125 94.5238189697 17.2563686371 169.979629517 227.5 45.5
"5094" -3648.75 160.636230469 13.9526348114 197.141784668 227.25 45.5
"5095" -3702.75 36.0183029175 8.11399745941 217.338516235 227 45.5
"5096" -3757 27.6962242126 8.17229747772 224.890487671 226.75 45.5
"5097" -3806.25 50.8728713989 11.0773801804 217.968841553 226.5 45.5
"5098" -3873.875 53.5162887573 10.3516254425 224.41758728 226.25 45.5
"5099" -3939.875 43.4929924011 4.9343252182 184.709823608 226 45.5
"5100" -3980 30.0171089172 5.62282991409 192.772354126 225.75 45.5
"5101" -4009.5 21.0034103394 4.02991533279 208.250671387 225.5 45.5
"5102" -4022 13.4395008087 4.77679395676 218.77722168 225.25 45.5
"5103" -4035.375 102.685501099 8.31631278992 205.255371094 225 45.5
"5104" NA NA NA NA 245 45.75
"5105" NA NA NA NA 244.75 45.75
"5106" NA NA NA NA 244.5 45.75
"5107" NA NA NA NA 244.25 45.75
"5108" NA NA NA NA 244 45.75
"5109" NA NA NA NA 243.75 45.75
"5110" NA NA NA NA 243.5 45.75
"5111" NA NA NA NA 243.25 45.75
"5112" NA NA NA NA 243 45.75
"5113" NA NA NA NA 242.75 45.75
"5114" NA NA NA NA 242.5 45.75
"5115" NA NA NA NA 242.25 45.75
"5116" NA NA NA NA 242 45.75
"5117" NA NA NA NA 241.75 45.75
"5118" NA NA NA NA 241.5 45.75
"5119" NA NA NA NA 241.25 45.75
"5120" NA NA NA NA 241 45.75
"5121" NA NA NA NA 240.75 45.75
"5122" NA NA NA NA 240.5 45.75
"5123" NA NA NA NA 240.25 45.75
"5124" NA NA NA NA 240 45.75
"5125" NA NA NA NA 239.75 45.75
"5126" NA NA NA NA 239.5 45.75
"5127" NA NA NA NA 239.25 45.75
"5128" NA NA NA NA 239 45.75
"5129" NA NA NA NA 238.75 45.75
"5130" NA NA NA NA 238.5 45.75
"5131" NA NA NA NA 238.25 45.75
"5132" NA NA NA NA 238 45.75
"5133" NA NA NA NA 237.75 45.75
"5134" NA NA NA NA 237.5 45.75
"5135" NA NA NA NA 237.25 45.75
"5136" NA NA NA NA 237 45.75
"5137" NA NA NA NA 236.75 45.75
"5138" NA NA NA NA 236.5 45.75
"5139" NA NA NA NA 236.25 45.75
"5140" -74.25 25.9804019928 4.0502281189 247.647109985 236 45.75
"5141" -125.75 20.0778255463 3.37304520607 255.575271606 235.75 45.75
"5142" -176.25 35.0015983582 4.6087641716 235.479446411 235.5 45.75
"5143" -464 275.879608154 25.0206432343 243.317596436 235.25 45.75
"5144" -1411.5 209.655441284 53.0352401733 228.779602051 235 45.75
"5145" -1682.5 233.032608032 56.8417358398 203.693618774 234.75 45.75
"5146" -2135 195.658905029 29.0046901703 206.32131958 234.5 45.75
"5147" -2364.5 84.1079711914 18.8713874817 241.309616089 234.25 45.75
"5148" -2557 76.3545455933 10.1976289749 251.454360962 234 45.75
"5149" -2649 26.4962291718 7.03756999969 255.524627686 233.75 45.75
"5150" -2709 20.3410053253 4.95108175278 249.605422974 233.5 45.75
"5151" -2762 22.6745681763 5.59548473358 233.508071899 233.25 45.75
"5152" -2811 39.1038665771 7.60427427292 211.981689453 233 45.75
"5153" -2825 18.8087043762 4.78366041183 180 232.75 45.75
"5154" -2835.5 16.8509101868 3.68356108665 196.634414673 232.5 45.75
"5155" -2866.5 28.2167167664 5.27563810349 206.125289917 232.25 45.75
"5156" -2862 30.252986908 6.78301143646 173.794799805 232 45.75
"5157" -2821.75 34.4596252441 6.40751123428 142.48765564 231.75 45.75
"5158" -2777.5 13.7597064972 5.02413797379 158.3230896 231.5 45.75
"5159" -2771 16.4442024231 4.5604133606 160.994064331 231.25 45.75
"5160" -2760 21.4499206543 6.6294927597 155.758255005 231 45.75
"5161" -2724 27.1657752991 7.90394639969 134.224304199 230.75 45.75
"5162" -2689.25 305.943847656 10.2975473404 149.236755371 230.5 45.75
"5163" -2470.75 201.836975098 30.0545978546 140.755889893 230.25 45.75
"5164" -2223.5 191.541671753 40.8933601379 166.887405396 230 45.75
"5165" -2301 255.393218994 41.7853088379 199.454956055 229.75 45.75
"5166" -2686 219.547164917 35.6256217957 188.311386108 229.5 45.75
"5167" -2696.5 241.221206665 26.6559963226 168.859970093 229.25 45.75
"5168" -2693.75 81.2551345825 22.4395427704 185.2368927 229 45.75
"5169" -2728.25 114.467948914 28.4715919495 229.271591187 228.75 45.75
"5170" -3116 191.759002686 17.6084289551 228.635116577 228.5 45.75
"5171" -3166 69.0586700439 17.6180000305 187.481506348 228.25 45.75
"5172" -3213.625 417.851074219 41.1288871765 189.759811401 228 45.75
"5173" -3393.5 315.122131348 24.1514415741 186.395858765 227.75 45.75
"5174" -3555.25 83.3268737793 16.6847114563 208.121765137 227.5 45.75
"5175" -3665.375 134.035354614 14.4315385818 225.275482178 227.25 45.75
"5176" -3744.5 30.4160671234 8.5215959549 174.744598389 227 45.75
"5177" -3755.75 24.8140048981 7.11352539062 161.978424072 226.75 45.75
"5178" -3776.5 41.5302352905 13.1051359177 217.433105469 226.5 45.75
"5179" -3862.5 58.9947090149 8.29127597809 229.352935791 226.25 45.75
"5180" -3898 13.5463790894 5.15009307861 197.305969238 226 45.75
"5181" -3924 54.7909660339 4.80840396881 183.592208862 225.75 45.75
"5182" -3936.375 42.6345443726 3.90844559669 176.211685181 225.5 45.75
"5183" -3944 58.8878211975 4.93953895569 190.643936157 225.25 45.75
"5184" -3941 71.1115875244 14.6211690903 207.100189209 225 45.75
"5185" NA NA NA NA 245 46
"5186" NA NA NA NA 244.75 46
"5187" NA NA NA NA 244.5 46
"5188" NA NA NA NA 244.25 46
"5189" NA NA NA NA 244 46
"5190" NA NA NA NA 243.75 46
"5191" NA NA NA NA 243.5 46
"5192" NA NA NA NA 243.25 46
"5193" NA NA NA NA 243 46
"5194" NA NA NA NA 242.75 46
"5195" NA NA NA NA 242.5 46
"5196" NA NA NA NA 242.25 46
"5197" NA NA NA NA 242 46
"5198" NA NA NA NA 241.75 46
"5199" NA NA NA NA 241.5 46
"5200" NA NA NA NA 241.25 46
"5201" NA NA NA NA 241 46
"5202" NA NA NA NA 240.75 46
"5203" NA NA NA NA 240.5 46
"5204" NA NA NA NA 240.25 46
"5205" NA NA NA NA 240 46
"5206" NA NA NA NA 239.75 46
"5207" NA NA NA NA 239.5 46
"5208" NA NA NA NA 239.25 46
"5209" NA NA NA NA 239 46
"5210" NA NA NA NA 238.75 46
"5211" NA NA NA NA 238.5 46
"5212" NA NA NA NA 238.25 46
"5213" NA NA NA NA 238 46
"5214" NA NA NA NA 237.75 46
"5215" NA NA NA NA 237.5 46
"5216" NA NA NA NA 237.25 46
"5217" NA NA NA NA 237 46
"5218" NA NA NA NA 236.75 46
"5219" NA NA NA NA 236.5 46
"5220" NA NA NA NA 236.25 46
"5221" -58 23.0238952637 3.70076012611 220.283065796 236 46
"5222" -104.5 19.7541294098 3.24969053268 249.496154785 235.75 46
"5223" -153.5 12.8383522034 3.63218355179 246.502700806 235.5 46
"5224" -474 227.274017334 30.4771022797 255.824737549 235.25 46
"5225" -1290.25 282.898620605 47.7200546265 232.45715332 235 46
"5226" -1592 144.529922485 47.8889045715 210.245025635 234.75 46
"5227" -2037.25 223.80708313 37.8672409058 250.783279419 234.5 46
"5228" -2389.5 131.314498901 19.2059764862 277.581115723 234.25 46
"5229" -2600.5 49.6984634399 10.1405935287 271.551940918 234 46
"5230" -2661.25 23.1054134369 6.44948720932 255.682067871 233.75 46
"5231" -2716 24.1225166321 5.60333299637 249.431137085 233.5 46
"5232" -2752 22.6354408264 5.11845254898 212.52772522 233.25 46
"5233" -2770.875 20.0906238556 4.20145940781 191.213348389 233 46
"5234" -2786 20.7210025787 4.11400699615 184.002441406 232.75 46
"5235" -2798 20.9855270386 3.68351602554 193.793289185 232.5 46
"5236" -2815.5 21.994228363 3.54629254341 203.664535522 232.25 46
"5237" -2829.75 37.8828201294 4.75840330124 185.223999023 232 46
"5238" -2817 16.6031208038 5.87741708755 144.466812134 231.75 46
"5239" -2770.5 189.570022583 6.08865880966 150.481582642 231.5 46
"5240" -2757.125 190.294296265 6.22643089294 153.016723633 231.25 46
"5241" -2738 35.8591461182 5.73372936249 152.518417358 231 46
"5242" -2712.25 15.5181055069 5.54772472382 136.480316162 230.75 46
"5243" -2635 71.0557327271 17.8275337219 134.493515015 230.5 46
"5244" -2250.25 220.622283936 32.773601532 132.799530029 230.25 46
"5245" -2040.5 274.229217529 45.785785675 187.67300415 230 46
"5246" -2010 353.106262207 68.635635376 153.125015259 229.75 46
"5247" -2148.5 700.041564941 69.1760635376 204.480361938 229.5 46
"5248" -2787 85.0402374268 22.8073272705 207.79258728 229.25 46
"5249" -2753.5 60.7697677612 13.9853010178 122.03528595 229 46
"5250" -2752 180.467559814 24.5525188446 206.513671875 228.75 46
"5251" -3040 122.209106445 24.823381424 237.730056763 228.5 46
"5252" -3171 81.9726791382 19.9596443176 219.877670288 228.25 46
"5253" -3303 95.222328186 22.4906215668 226.940887451 228 46
"5254" -3377 46.8029823303 21.4832115173 214.543228149 227.75 46
"5255" -3458.75 85.8562088013 21.1720409393 211.748641968 227.5 46
"5256" -3658.5 108.81615448 14.2461071014 220.387496948 227.25 46
"5257" -3768 37.3646469116 10.041056633 193.362243652 227 46
"5258" -3762.5 41.5243415833 9.90740871429 167.049255371 226.75 46
"5259" -3763 213.098846436 16.2077026367 175.454315186 226.5 46
"5260" -3825.375 202.477493286 14.7264070511 218.56539917 226.25 46
"5261" -3907.5 9.60165691376 3.73936915398 203.032196045 226 46
"5262" -3919.75 4.33579158783 2.58254051208 187.518280029 225.75 46
"5263" -3922.5 19.4978370667 2.99678897858 164.623977661 225.5 46
"5264" -3918.5 18.3317050934 4.55042076111 122.694458008 225.25 46
"5265" -3918.125 87.558631897 13.9787340164 173.278015137 225 46
"5266" NA NA NA NA 245 46.25
"5267" NA NA NA NA 244.75 46.25
"5268" NA NA NA NA 244.5 46.25
"5269" NA NA NA NA 244.25 46.25
"5270" NA NA NA NA 244 46.25
"5271" NA NA NA NA 243.75 46.25
"5272" NA NA NA NA 243.5 46.25
"5273" NA NA NA NA 243.25 46.25
"5274" NA NA NA NA 243 46.25
"5275" NA NA NA NA 242.75 46.25
"5276" NA NA NA NA 242.5 46.25
"5277" NA NA NA NA 242.25 46.25
"5278" NA NA NA NA 242 46.25
"5279" NA NA NA NA 241.75 46.25
"5280" NA NA NA NA 241.5 46.25
"5281" NA NA NA NA 241.25 46.25
"5282" NA NA NA NA 241 46.25
"5283" NA NA NA NA 240.75 46.25
"5284" NA NA NA NA 240.5 46.25
"5285" NA NA NA NA 240.25 46.25
"5286" NA NA NA NA 240 46.25
"5287" NA NA NA NA 239.75 46.25
"5288" NA NA NA NA 239.5 46.25
"5289" NA NA NA NA 239.25 46.25
"5290" NA NA NA NA 239 46.25
"5291" NA NA NA NA 238.75 46.25
"5292" NA NA NA NA 238.5 46.25
"5293" NA NA NA NA 238.25 46.25
"5294" NA NA NA NA 238 46.25
"5295" NA NA NA NA 237.75 46.25
"5296" NA NA NA NA 237.5 46.25
"5297" NA NA NA NA 237.25 46.25
"5298" NA NA NA NA 237 46.25
"5299" NA NA NA NA 236.75 46.25
"5300" -2.5 7.2386264801 0.500024199486 -1 236.5 46.25
"5301" -3 2.60080051422 1.39012336731 -1 236.25 46.25
"5302" -22 38.2017021179 3.69996547699 -1 236 46.25
"5303" -80 37.8748893738 3.67622327805 250.835418701 235.75 46.25
"5304" -143 156.102722168 6.38348436356 255.456085205 235.5 46.25
"5305" -808.25 246.058822632 52.6420516968 260.016998291 235.25 46.25
"5306" -1344 279.137237549 51.6035232544 252.133087158 235 46.25
"5307" -1656 164.098434448 46.0576324463 230.622711182 234.75 46.25
"5308" -2107.125 207.920761108 44.7765464783 240.262329102 234.5 46.25
"5309" -2471.5 150.640884399 19.4913845062 245.734436035 234.25 46.25
"5310" -2604.5 25.2236614227 6.28483867645 245.393447876 234 46.25
"5311" -2662.5 48.327671051 6.57297134399 247.792373657 233.75 46.25
"5312" -2721.75 42.3700790405 6.8593916893 203.652755737 233.5 46.25
"5313" -2729 14.3552694321 3.73225188255 175.489242554 233.25 46.25
"5314" -2737 11.7025966644 3.05007958412 186.165328979 233 46.25
"5315" -2752.75 13.9543581009 3.82245922089 200.074417114 232.75 46.25
"5316" -2766 14.9969024658 4.96442699432 193.356277466 232.5 46.25
"5317" -2781 12.878736496 4.36287784576 201.578155518 232.25 46.25
"5318" -2797.75 13.1453495026 4.34015226364 201.594726562 232 46.25
"5319" -2807 19.7148761749 6.23297357559 180 231.75 46.25
"5320" -2790.125 29.5013694763 8.01978302002 162.533874512 231.5 46.25
"5321" -2764 54.2060317993 8.94997787476 162.876235962 231.25 46.25
"5322" -2725.625 74.4790420532 8.05045890808 158.403381348 231 46.25
"5323" -2692.5 20.5963573456 7.90688896179 143.920211792 230.75 46.25
"5324" -2601.25 137.473342896 20.0689678192 138.984649658 230.5 46.25
"5325" -2326.75 156.930831909 36.3596611023 173.986846924 230.25 46.25
"5326" -2437.5 294.384643555 47.0507545471 182.683792114 230 46.25
"5327" -2365.125 341.140808105 55.0083694458 104.939918518 229.75 46.25
"5328" -1982.25 389.682403564 85.9177856445 216.649002075 229.5 46.25
"5329" -2862.375 405.194610596 57.80519104 207.80418396 229.25 46.25
"5330" -2823.375 136.82359314 34.3054275513 170.283798218 229 46.25
"5331" -2771.5 111.251342773 30.243932724 196.425537109 228.75 46.25
"5332" -2924.75 163.113830566 26.7345848083 228.494506836 228.5 46.25
"5333" -3203.25 93.4264526367 21.0745372772 243.411651611 228.25 46.25
"5334" -3295 142.005386353 20.5420970917 224.431472778 228 46.25
"5335" -3388.25 101.87197113 21.7177753448 216.08039856 227.75 46.25
"5336" -3438 114.287605286 24.9257984161 196.33996582 227.5 46.25
"5337" -3545.625 254.303009033 21.7918319702 229.421112061 227.25 46.25
"5338" -3772.375 53.5414276123 10.4426803589 216.343215942 227 46.25
"5339" -3804 36.4925498962 8.65650939941 191.729431152 226.75 46.25
"5340" -3803 171.381484985 13.3679771423 169.482421875 226.5 46.25
"5341" -3784.25 236.940536499 23.3800926208 219.713394165 226.25 46.25
"5342" -3894 92.5213394165 14.2610559464 197.226348877 226 46.25
"5343" -3919 25.8279151917 6.36063623428 178.765472412 225.75 46.25
"5344" -3923 23.8794784546 6.09860181808 170.682891846 225.5 46.25
"5345" -3909.25 114.933197021 11.7510681152 155.515182495 225.25 46.25
"5346" -3858.375 208.643127441 26.2047615051 210.837005615 225 46.25
"5347" NA NA NA NA 245 46.5
"5348" NA NA NA NA 244.75 46.5
"5349" NA NA NA NA 244.5 46.5
"5350" NA NA NA NA 244.25 46.5
"5351" NA NA NA NA 244 46.5
"5352" NA NA NA NA 243.75 46.5
"5353" NA NA NA NA 243.5 46.5
"5354" NA NA NA NA 243.25 46.5
"5355" NA NA NA NA 243 46.5
"5356" NA NA NA NA 242.75 46.5
"5357" NA NA NA NA 242.5 46.5
"5358" NA NA NA NA 242.25 46.5
"5359" NA NA NA NA 242 46.5
"5360" NA NA NA NA 241.75 46.5
"5361" NA NA NA NA 241.5 46.5
"5362" NA NA NA NA 241.25 46.5
"5363" NA NA NA NA 241 46.5
"5364" NA NA NA NA 240.75 46.5
"5365" NA NA NA NA 240.5 46.5
"5366" NA NA NA NA 240.25 46.5
"5367" NA NA NA NA 240 46.5
"5368" NA NA NA NA 239.75 46.5
"5369" NA NA NA NA 239.5 46.5
"5370" NA NA NA NA 239.25 46.5
"5371" NA NA NA NA 239 46.5
"5372" NA NA NA NA 238.75 46.5
"5373" NA NA NA NA 238.5 46.5
"5374" NA NA NA NA 238.25 46.5
"5375" NA NA NA NA 238 46.5
"5376" NA NA NA NA 237.75 46.5
"5377" NA NA NA NA 237.5 46.5
"5378" NA NA NA NA 237.25 46.5
"5379" NA NA NA NA 237 46.5
"5380" NA NA NA NA 236.75 46.5
"5381" NA NA NA NA 236.5 46.5
"5382" NA NA NA NA 236.25 46.5
"5383" -12 5.94106864929 2.57104897499 -1 236 46.5
"5384" -56.25 19.5692558289 3.08970975876 259.782165527 235.75 46.5
"5385" -133.25 240.714675903 5.87799787521 250.976104736 235.5 46.5
"5386" -747.25 306.366912842 60.7640571594 232.09866333 235.25 46.5
"5387" -1213.25 348.129547119 53.6807136536 232.09866333 235 46.5
"5388" -1846.5 183.815841675 41.094833374 215.524383545 234.75 46.5
"5389" -2040.25 181.914703369 41.3669433594 204.109588623 234.5 46.5
"5390" -2300.5 175.420593262 35.2092971802 223.266311646 234.25 46.5
"5391" -2611.625 31.4831409454 7.44131422043 233.494522095 234 46.5
"5392" -2653 22.8493328094 5.98849153519 218.951751709 233.75 46.5
"5393" -2689.25 73.3396530151 6.57159090042 175.502166748 233.5 46.5
"5394" -2705 18.1738834381 4.60208129883 177.059387207 233.25 46.5
"5395" -2708 19.3565120697 4.68955755234 188.388015747 233 46.5
"5396" -2737.5 31.2904109955 6.04511928558 192.720733643 232.75 46.5
"5397" -2745 19.3090305328 6.25435686111 185.72618103 232.5 46.5
"5398" -2747 21.1222572327 5.6580619812 191.800765991 232.25 46.5
"5399" -2762.5 20.2024879456 6.08804702759 193.99786377 232 46.5
"5400" -2770 34.016494751 7.69460487366 188.287506104 231.75 46.5
"5401" -2762 24.8189067841 7.64709758759 196.45552063 231.5 46.5
"5402" -2755 66.7999038696 7.18914222717 165.464492798 231.25 46.5
"5403" -2703 27.6995296478 7.2101483345 139.382598877 231 46.5
"5404" -2663.5 53.1627159119 10.9495983124 146.956665039 230.75 46.5
"5405" -2582.25 122.082740784 32.6564903259 169.022445679 230.5 46.5
"5406" -2558 138.766830444 40.4233856201 174.257614136 230.25 46.5
"5407" -2588 293.500823975 47.8370780945 165.469192505 230 46.5
"5408" -2590 147.59967041 39.9408569336 163.988372803 229.75 46.5
"5409" -2541.5 443.088134766 63.3123474121 166.062637329 229.5 46.5
"5410" -2416.25 332.396575928 98.9609375 179.848297119 229.25 46.5
"5411" -2507.5 469.323852539 69.2343444824 189.215652466 229 46.5
"5412" -2576 186.721374512 64.6099700928 192.601043701 228.75 46.5
"5413" -2871.75 215.343475342 43.830493927 216.215454102 228.5 46.5
"5414" -3134.25 125.336387634 25.3373565674 195.987823486 228.25 46.5
"5415" -3219 121.596992493 21.7422847748 201.012969971 228 46.5
"5416" -3321.125 92.060333252 20.2656555176 211.166763306 227.75 46.5
"5417" -3418.5 74.7161636353 20.2675151825 199.388931274 227.5 46.5
"5418" -3497.375 74.6572647095 16.6261997223 227.854003906 227.25 46.5
"5419" -3702.5 76.0438461304 12.2753095627 230.63331604 227 46.5
"5420" -3793 67.1581115723 10.848282814 212.925384521 226.75 46.5
"5421" -3824.875 75.2778396606 12.2060937881 187.779418945 226.5 46.5
"5422" -3840.5 77.5636367798 13.5791921616 176.022186279 226.25 46.5
"5423" -3846.5 154.61517334 18.8365859985 180.63861084 226 46.5
"5424" -3898 191.563751221 16.7845726013 196.124786377 225.75 46.5
"5425" -3908 63.4271316528 12.5650072098 166.035522461 225.5 46.5
"5426" -3846.625 63.1647262573 14.2768192291 162.740753174 225.25 46.5
"5427" -3814.5 109.551933289 16.9373607635 225.037887573 225 46.5
"5428" NA NA NA NA 245 46.75
"5429" NA NA NA NA 244.75 46.75
"5430" NA NA NA NA 244.5 46.75
"5431" NA NA NA NA 244.25 46.75
"5432" NA NA NA -1 244 46.75
"5433" NA NA NA NA 243.75 46.75
"5434" NA NA NA NA 243.5 46.75
"5435" NA NA NA NA 243.25 46.75
"5436" NA NA NA NA 243 46.75
"5437" NA NA NA NA 242.75 46.75
"5438" NA NA NA NA 242.5 46.75
"5439" NA NA NA NA 242.25 46.75
"5440" NA NA NA NA 242 46.75
"5441" NA NA NA NA 241.75 46.75
"5442" NA NA NA NA 241.5 46.75
"5443" NA NA NA NA 241.25 46.75
"5444" NA NA NA NA 241 46.75
"5445" NA NA NA NA 240.75 46.75
"5446" NA NA NA NA 240.5 46.75
"5447" NA NA NA NA 240.25 46.75
"5448" NA NA NA NA 240 46.75
"5449" NA NA NA NA 239.75 46.75
"5450" NA NA NA NA 239.5 46.75
"5451" NA NA NA NA 239.25 46.75
"5452" NA NA NA NA 239 46.75
"5453" NA NA NA NA 238.75 46.75
"5454" NA NA NA NA 238.5 46.75
"5455" NA NA NA NA 238.25 46.75
"5456" NA NA NA NA 238 46.75
"5457" NA NA NA NA 237.75 46.75
"5458" NA NA NA NA 237.5 46.75
"5459" NA NA NA NA 237.25 46.75
"5460" NA NA NA NA 237 46.75
"5461" NA NA NA NA 236.75 46.75
"5462" NA NA NA NA 236.5 46.75
"5463" NA NA NA NA 236.25 46.75
"5464" NA NA NA NA 236 46.75
"5465" -46 18.9677333832 2.57315587997 249.359680176 235.75 46.75
"5466" -97 19.9050540924 2.92631340027 244.77331543 235.5 46.75
"5467" -174.25 128.155776978 8.46780586243 238.028701782 235.25 46.75
"5468" -734 185.96673584 44.286907196 230.695358276 235 46.75
"5469" -1573.25 413.956207275 32.5240592957 235.368606567 234.75 46.75
"5470" -1901 127.012359619 29.8940162659 206.510223389 234.5 46.75
"5471" -1958.125 177.99848938 29.1135482788 223.012466431 234.25 46.75
"5472" -2593.5 116.027030945 9.13497257233 225.590713501 234 46.75
"5473" -2617.5 19.954082489 4.78286314011 189.319763184 233.75 46.75
"5474" -2624.375 20.745306015 4.66888713837 183.975234985 233.5 46.75
"5475" -2636 20.0988864899 4.33961105347 191.936767578 233.25 46.75
"5476" -2661.75 18.3494777679 4.13017940521 196.404052734 233 46.75
"5477" -2685 19.3935546875 5.41066980362 197.625091553 232.75 46.75
"5478" -2705 23.8671417236 5.578997612 193.27835083 232.5 46.75
"5479" -2725 19.7793769836 4.77963781357 189.54057312 232.25 46.75
"5480" -2736 19.4323863983 4.87038803101 191.779388428 232 46.75
"5481" -2739.5 103.42754364 5.9340596199 186.293838501 231.75 46.75
"5482" -2743 103.439781189 5.68440246582 189.067977905 231.5 46.75
"5483" -2742.5 16.3334541321 6.64534378052 154.770095825 231.25 46.75
"5484" -2683 27.1457977295 9.11408805847 138.303894043 231 46.75
"5485" -2615.75 94.3093261719 19.1088180542 146.753921509 230.75 46.75
"5486" -2649 94.7812728882 25.1689662933 199.416992188 230.5 46.75
"5487" -2690.75 47.3672599792 25.8507556915 169.149093628 230.25 46.75
"5488" -2639 145.350646973 33.6013336182 177.083969116 230 46.75
"5489" -2686.75 123.852745056 24.6180152893 232.031326294 229.75 46.75
"5490" -2782 164.383285522 32.2873497009 174.811340332 229.5 46.75
"5491" -2376.25 744.963928223 96.4680023193 176.484405518 229.25 46.75
"5492" -2469.75 573.211853027 72.3455734253 235.654449463 229 46.75
"5493" -2613.5 754.504516602 66.2610244751 193.302062988 228.75 46.75
"5494" -3081 716.550109863 37.8412437439 231.778915405 228.5 46.75
"5495" -3211 69.8569030762 14.7142877579 160.539932251 228.25 46.75
"5496" -3211 36.5436592102 11.1332426071 205.159500122 228 46.75
"5497" -3285 79.2451477051 13.4847145081 200.003036499 227.75 46.75
"5498" -3363 89.479019165 18.1183547974 192.993759155 227.5 46.75
"5499" -3469 68.9832687378 18.5594520569 224.27897644 227.25 46.75
"5500" -3666.125 140.184005737 15.0740833282 224.996383667 227 46.75
"5501" -3774.625 45.3932304382 9.93666553497 207.708480835 226.75 46.75
"5502" -3802.5 32.2497291565 9.20370674133 214.294494629 226.5 46.75
"5503" -3867.875 21.9555873871 6.56226348877 196.980102539 226.25 46.75
"5504" -3886.25 35.2198486328 9.74308586121 178.772796631 226 46.75
"5505" -3926 79.4191894531 12.3775653839 176.095458984 225.75 46.75
"5506" -3928.75 20.7323112488 9.99796867371 129.176376343 225.5 46.75
"5507" -3871.5 59.5943145752 11.1508789062 129.063232422 225.25 46.75
"5508" -3809.25 87.0529632568 13.3800611496 235.990997314 225 46.75
"5509" NA NA NA NA 245 47
"5510" NA NA NA NA 244.75 47
"5511" NA NA NA NA 244.5 47
"5512" NA NA NA NA 244.25 47
"5513" NA NA NA NA 244 47
"5514" NA NA NA NA 243.75 47
"5515" NA NA NA NA 243.5 47
"5516" NA NA NA NA 243.25 47
"5517" NA NA NA NA 243 47
"5518" NA NA NA NA 242.75 47
"5519" NA NA NA NA 242.5 47
"5520" NA NA NA NA 242.25 47
"5521" NA NA NA NA 242 47
"5522" NA NA NA NA 241.75 47
"5523" NA NA NA NA 241.5 47
"5524" NA NA NA NA 241.25 47
"5525" NA NA NA NA 241 47
"5526" NA NA NA -1 240.75 47
"5527" NA NA NA NA 240.5 47
"5528" NA NA NA NA 240.25 47
"5529" NA NA NA NA 240 47
"5530" NA NA NA NA 239.75 47
"5531" NA NA NA NA 239.5 47
"5532" NA NA NA NA 239.25 47
"5533" NA NA NA NA 239 47
"5534" NA NA NA NA 238.75 47
"5535" NA NA NA NA 238.5 47
"5536" NA NA NA NA 238.25 47
"5537" NA NA NA NA 238 47
"5538" NA NA NA NA 237.75 47
"5539" NA NA NA NA 237.5 47
