"bathy" "longitude" "latitude"
"773" -46 235.75 46.75
"774" NA 236 46.75
"775" NA 236.25 46.75
"776" NA 236.5 46.75
"777" NA 236.75 46.75
"778" NA 237 46.75
"779" NA 237.25 46.75
"780" NA 237.5 46.75
"781" NA 237.75 46.75
"782" NA 238 46.75
"783" NA 238.25 46.75
"784" NA 238.5 46.75
"785" NA 238.75 46.75
"786" NA 239 46.75
"787" NA 239.25 46.75
"788" NA 239.5 46.75
"789" NA 239.75 46.75
"790" NA 240 46.75
"791" NA 240.25 46.75
"792" NA 240.5 46.75
"793" NA 240.75 46.75
"794" NA 241 46.75
"795" NA 241.25 46.75
"796" NA 241.5 46.75
"797" NA 241.75 46.75
"798" NA 242 46.75
"799" NA 242.25 46.75
"800" NA 242.5 46.75
"801" NA 242.75 46.75
"802" NA 243 46.75
"803" NA 243.25 46.75
"804" NA 243.5 46.75
"805" NA 243.75 46.75
"806" NA 244 46.75
"807" NA 244.25 46.75
"808" NA 244.5 46.75
"809" NA 244.75 46.75
"810" NA 245 46.75
"649" -3988 225 47
"650" -3985.75 225.25 47
"651" -3980.5 225.5 47
"652" -3958 225.75 47
"653" -3911.75 226 47
"654" -3832.5 226.25 47
"655" -3735.5 226.5 47
"656" -3719 226.75 47
"657" -3519 227 47
"658" -3422 227.25 47
"659" -3311 227.5 47
"660" -3267.125 227.75 47
"661" -3205.5 228 47
"662" -3222 228.25 47
"663" -3121 228.5 47
"664" -3034 228.75 47
"665" -2995.5 229 47
"666" -2878 229.25 47
"667" -2835.5 229.5 47
"668" -2735 229.75 47
"669" -2666.5 230 47
"670" -2702 230.25 47
"671" -2682.25 230.5 47
"672" -2605.75 230.75 47
"673" -2644.25 231 47
"674" -2703 231.25 47
"675" -2723.5 231.5 47
"676" -2715.5 231.75 47
"677" -2708.5 232 47
"678" -2690.5 232.25 47
"679" -2671.75 232.5 47
"680" -2651 232.75 47
"681" -2616 233 47
"682" -2591 233.25 47
"683" -2574.625 233.5 47
"684" -2564.25 233.75 47
"685" -2478 234 47
"686" -1844.5 234.25 47
"687" -1795 234.5 47
"688" -1502 234.75 47
"689" -616 235 47
"690" -133.5 235.25 47
"691" -73 235.5 47
"692" -37 235.75 47
"693" -4.5 236 47
"694" NA 236.25 47
"695" NA 236.5 47
"696" NA 236.75 47
"697" NA 237 47
"698" NA 237.25 47
"699" NA 237.5 47
"700" NA 237.75 47
"701" NA 238 47
"702" NA 238.25 47
"703" NA 238.5 47
"704" NA 238.75 47
"705" NA 239 47
"706" NA 239.25 47
"707" NA 239.5 47
"708" NA 239.75 47
"709" NA 240 47
"710" NA 240.25 47
"711" NA 240.5 47
"712" NA 240.75 47
"713" NA 241 47
"714" NA 241.25 47
"715" NA 241.5 47
"716" NA 241.75 47
"717" NA 242 47
"718" NA 242.25 47
"719" NA 242.5 47
"720" NA 242.75 47
"721" NA 243 47
"722" NA 243.25 47
"723" NA 243.5 47
"724" NA 243.75 47
"725" NA 244 47
"726" NA 244.25 47
"727" NA 244.5 47
"728" NA 244.75 47
"729" NA 245 47
"568" -4041.5 225 47.25
"569" -4030 225.25 47.25
"570" -4012 225.5 47.25
"571" -3956.5 225.75 47.25
"572" -3858.625 226 47.25
"573" -3780 226.25 47.25
"574" -3691.5 226.5 47.25
"575" -3593 226.75 47.25
"576" -3483.25 227 47.25
"577" -3287.25 227.25 47.25
"578" -3216 227.5 47.25
"579" -3200.625 227.75 47.25
"580" -3199.75 228 47.25
"581" -3171 228.25 47.25
"582" -2991.875 228.5 47.25
"583" -2949.5 228.75 47.25
"584" -2917 229 47.25
"585" -2858.25 229.25 47.25
"586" -2810.5 229.5 47.25
"587" -2781.125 229.75 47.25
"588" -2711.25 230 47.25
"589" -2718 230.25 47.25
"590" -2712 230.5 47.25
"591" -2633.625 230.75 47.25
"592" -2638 231 47.25
"593" -2678.5 231.25 47.25
"594" -2704.5 231.5 47.25
"595" -2701.5 231.75 47.25
"596" -2693.75 232 47.25
"597" -2679.25 232.25 47.25
"598" -2650 232.5 47.25
"599" -2615 232.75 47.25
"600" -2584 233 47.25
"601" -2547.5 233.25 47.25
"602" -2508.5 233.5 47.25
"603" -2475 233.75 47.25
"604" -1949 234 47.25
"605" -1699 234.25 47.25
"606" -1609.5 234.5 47.25
"607" -1467 234.75 47.25
"608" -841.5 235 47.25
"609" -120.75 235.25 47.25
"610" -56 235.5 47.25
"611" NA 235.75 47.25
"612" NA 236 47.25
"613" NA 236.25 47.25
"614" NA 236.5 47.25
"615" NA 236.75 47.25
"616" NA 237 47.25
"617" NA 237.25 47.25
"618" NA 237.5 47.25
"619" NA 237.75 47.25
"620" NA 238 47.25
"621" NA 238.25 47.25
"622" NA 238.5 47.25
"623" NA 238.75 47.25
"624" NA 239 47.25
"625" NA 239.25 47.25
"626" NA 239.5 47.25
"627" NA 239.75 47.25
"628" NA 240 47.25
"629" NA 240.25 47.25
"630" NA 240.5 47.25
"631" NA 240.75 47.25
"632" NA 241 47.25
"633" NA 241.25 47.25
"634" NA 241.5 47.25
"635" NA 241.75 47.25
"636" NA 242 47.25
"637" NA 242.25 47.25
"638" NA 242.5 47.25
"639" NA 242.75 47.25
"640" NA 243 47.25
"641" NA 243.25 47.25
"642" NA 243.5 47.25
"643" NA 243.75 47.25
"644" NA 244 47.25
"645" NA 244.25 47.25
"646" NA 244.5 47.25
"647" NA 244.75 47.25
"648" NA 245 47.25
"487" -3964 225 47.5
"488" -3948 225.25 47.5
"489" -3936.25 225.5 47.5
"490" -3861.5 225.75 47.5
"491" -3776.875 226 47.5
"492" -3716.5 226.25 47.5
"493" -3581.25 226.5 47.5
"494" -3494 226.75 47.5
"495" -3371.25 227 47.5
"496" -3163.75 227.25 47.5
"497" -3155.125 227.5 47.5
"498" -3163 227.75 47.5
"499" -3159.25 228 47.5
"500" -3088 228.25 47.5
"501" -2912 228.5 47.5
"502" -2891.125 228.75 47.5
"503" -2896.125 229 47.5
"504" -2877.5 229.25 47.5
"505" -2854.5 229.5 47.5
"506" -2804.5 229.75 47.5
"507" -2778.625 230 47.5
"508" -2739 230.25 47.5
"509" -2706.125 230.5 47.5
"510" -2644.5 230.75 47.5
"511" -2641.5 231 47.5
"512" -2673.25 231.25 47.5
"513" -2679.25 231.5 47.5
"514" -2670.5 231.75 47.5
"515" -2677.5 232 47.5
"516" -2668.75 232.25 47.5
"517" -2630 232.5 47.5
"518" -2587 232.75 47.5
"519" -2541 233 47.5
"520" -2459.5 233.25 47.5
"521" -2391.75 233.5 47.5
"522" -2308.5 233.75 47.5
"523" -1677 234 47.5
"524" -1441.5 234.25 47.5
"525" -1350.5 234.5 47.5
"526" -974.875 234.75 47.5
"527" -546.25 235 47.5
"528" -99 235.25 47.5
"529" -40 235.5 47.5
"530" NA 235.75 47.5
"531" NA 236 47.5
"532" NA 236.25 47.5
"533" NA 236.5 47.5
"534" NA 236.75 47.5
"535" NA 237 47.5
"536" NA 237.25 47.5
"537" NA 237.5 47.5
"538" NA 237.75 47.5
"539" NA 238 47.5
"540" NA 238.25 47.5
"541" NA 238.5 47.5
"542" NA 238.75 47.5
"543" NA 239 47.5
"544" NA 239.25 47.5
"545" NA 239.5 47.5
"546" NA 239.75 47.5
"547" NA 240 47.5
"548" NA 240.25 47.5
"549" NA 240.5 47.5
"550" NA 240.75 47.5
"551" NA 241 47.5
"552" NA 241.25 47.5
"553" NA 241.5 47.5
"554" NA 241.75 47.5
"555" NA 242 47.5
"556" NA 242.25 47.5
"557" NA 242.5 47.5
"558" NA 242.75 47.5
"559" NA 243 47.5
"560" NA 243.25 47.5
"561" NA 243.5 47.5
"562" NA 243.75 47.5
"563" NA 244 47.5
"564" NA 244.25 47.5
"565" NA 244.5 47.5
"566" NA 244.75 47.5
"567" NA 245 47.5
"406" -3880.5 225 47.75
"407" -3890 225.25 47.75
"408" -3875.75 225.5 47.75
"409" -3797 225.75 47.75
"410" -3753.5 226 47.75
"411" -3610.5 226.25 47.75
"412" -3542.75 226.5 47.75
"413" -3493.25 226.75 47.75
"414" -3412 227 47.75
"415" -3215.875 227.25 47.75
"416" -3193.875 227.5 47.75
"417" -3173.5 227.75 47.75
"418" -3125.25 228 47.75
"419" -3111.25 228.25 47.75
"420" -2950.25 228.5 47.75
"421" -2900 228.75 47.75
"422" -2896.75 229 47.75
"423" -2891 229.25 47.75
"424" -2904 229.5 47.75
"425" -2895.5 229.75 47.75
"426" -2812.5 230 47.75
"427" -2720 230.25 47.75
"428" -2632.875 230.5 47.75
"429" -2583.625 230.75 47.75
"430" -2587.5 231 47.75
"431" -2648.125 231.25 47.75
"432" -2663 231.5 47.75
"433" -2653 231.75 47.75
"434" -2644 232 47.75
"435" -2649 232.25 47.75
"436" -2634 232.5 47.75
"437" -2593 232.75 47.75
"438" -2522 233 47.75
"439" -2378 233.25 47.75
"440" -2270 233.5 47.75
"441" -1857.5 233.75 47.75
"442" -1559 234 47.75
"443" -1330.5 234.25 47.75
"444" -975.125 234.5 47.75
"445" -643.5 234.75 47.75
"446" -136 235 47.75
"447" -69 235.25 47.75
"448" -30 235.5 47.75
"449" NA 235.75 47.75
"450" NA 236 47.75
"451" NA 236.25 47.75
"452" NA 236.5 47.75
"453" NA 236.75 47.75
"454" NA 237 47.75
"455" NA 237.25 47.75
"456" NA 237.5 47.75
"457" -156.75 237.75 47.75
"458" NA 238 47.75
"459" NA 238.25 47.75
"460" NA 238.5 47.75
"461" NA 238.75 47.75
"462" NA 239 47.75
"463" NA 239.25 47.75
"464" NA 239.5 47.75
"465" NA 239.75 47.75
"466" NA 240 47.75
"467" NA 240.25 47.75
"468" NA 240.5 47.75
"469" NA 240.75 47.75
"470" NA 241 47.75
"471" NA 241.25 47.75
"472" NA 241.5 47.75
"473" NA 241.75 47.75
"474" NA 242 47.75
"475" NA 242.25 47.75
"476" NA 242.5 47.75
"477" NA 242.75 47.75
"478" NA 243 47.75
"479" NA 243.25 47.75
"480" NA 243.5 47.75
"481" NA 243.75 47.75
"482" NA 244 47.75
"483" NA 244.25 47.75
"484" NA 244.5 47.75
"485" NA 244.75 47.75
"486" NA 245 47.75
"325" -3913 225 48
"326" -3882.5 225.25 48
"327" -3844 225.5 48
"328" -3785.5 225.75 48
"329" -3687.5 226 48
"330" -3543.625 226.25 48
"331" -3556 226.5 48
"332" -3505.75 226.75 48
"333" -3326.25 227 48
"334" -2978.25 227.25 48
"335" -3149.5 227.5 48
"336" -3148.125 227.75 48
"337" -3085 228 48
"338" -3087.5 228.25 48
"339" -3042.75 228.5 48
"340" -2937 228.75 48
"341" -2896 229 48
"342" -2884.75 229.25 48
"343" -2876 229.5 48
"344" -2865.875 229.75 48
"345" -2814 230 48
"346" -2705 230.25 48
"347" -2569.125 230.5 48
"348" -2503.125 230.75 48
"349" -2514 231 48
"350" -2575 231.25 48
"351" -2598 231.5 48
"352" -2623 231.75 48
"353" -2616 232 48
"354" -2626.75 232.25 48
"355" -2633.5 232.5 48
"356" -2608 232.75 48
"357" -2557 233 48
"358" -2460.5 233.25 48
"359" -2211.5 233.5 48
"360" -1761 233.75 48
"361" -1517.625 234 48
"362" -871.5 234.25 48
"363" -317 234.5 48
"364" -183.5 234.75 48
"365" -120 235 48
"366" -51.5 235.25 48
"367" NA 235.5 48
"368" NA 235.75 48
"369" NA 236 48
"370" NA 236.25 48
"371" NA 236.5 48
"372" NA 236.75 48
"373" NA 237 48
"374" NA 237.25 48
"375" NA 237.5 48
"376" -91 237.75 48
"377" NA 238 48
"378" NA 238.25 48
"379" NA 238.5 48
"380" NA 238.75 48
"381" NA 239 48
"382" NA 239.25 48
"383" NA 239.5 48
"384" NA 239.75 48
"385" NA 240 48
"386" NA 240.25 48
"387" NA 240.5 48
"388" NA 240.75 48
"389" NA 241 48
"390" NA 241.25 48
"391" NA 241.5 48
"392" NA 241.75 48
"393" NA 242 48
"394" NA 242.25 48
"395" NA 242.5 48
"396" NA 242.75 48
"397" NA 243 48
"398" NA 243.25 48
"399" NA 243.5 48
"400" NA 243.75 48
"401" NA 244 48
"402" NA 244.25 48
"403" NA 244.5 48
"404" NA 244.75 48
"405" NA 245 48
"244" -3915 225 48.25
"245" -3864.75 225.25 48.25
"246" -3806.5 225.5 48.25
"247" -3628.25 225.75 48.25
"248" -3546.5 226 48.25
"249" -3563.5 226.25 48.25
"250" -3604 226.5 48.25
"251" -3145.875 226.75 48.25
"252" -2745.125 227 48.25
"253" -3124 227.25 48.25
"254" -3160.5 227.5 48.25
"255" -3162.75 227.75 48.25
"256" -3099.5 228 48.25
"257" -3094 228.25 48.25
"258" -3094.5 228.5 48.25
"259" -2973.5 228.75 48.25
"260" -2898 229 48.25
"261" -2872 229.25 48.25
"262" -2856 229.5 48.25
"263" -2849 229.75 48.25
"264" -2825 230 48.25
"265" -2763 230.25 48.25
"266" -2589.25 230.5 48.25
"267" -2525 230.75 48.25
"268" -2508.5 231 48.25
"269" -2519.125 231.25 48.25
"270" -2570.625 231.5 48.25
"271" -2593 231.75 48.25
"272" -2599.5 232 48.25
"273" -2606 232.25 48.25
"274" -2620.5 232.5 48.25
"275" -2608 232.75 48.25
"276" -2587 233 48.25
"277" -2526.25 233.25 48.25
"278" -2026.5 233.5 48.25
"279" -1266 233.75 48.25
"280" -812 234 48.25
"281" -200.25 234.25 48.25
"282" -140 234.5 48.25
"283" -150.25 234.75 48.25
"284" -143 235 48.25
"285" -66 235.25 48.25
"286" NA 235.5 48.25
"287" -170 235.75 48.25
"288" -158 236 48.25
"289" -151 236.25 48.25
"290" -104.5 236.5 48.25
"291" -93 236.75 48.25
"292" -81.375 237 48.25
"293" -64.625 237.25 48.25
"294" -32 237.5 48.25
"295" NA 237.75 48.25
"296" NA 238 48.25
"297" NA 238.25 48.25
"298" NA 238.5 48.25
"299" NA 238.75 48.25
"300" NA 239 48.25
"301" NA 239.25 48.25
"302" NA 239.5 48.25
"303" NA 239.75 48.25
"304" NA 240 48.25
"305" NA 240.25 48.25
"306" NA 240.5 48.25
"307" NA 240.75 48.25
"308" NA 241 48.25
"309" NA 241.25 48.25
"310" NA 241.5 48.25
"311" NA 241.75 48.25
"312" NA 242 48.25
"313" NA 242.25 48.25
"314" NA 242.5 48.25
"315" NA 242.75 48.25
"316" NA 243 48.25
"317" NA 243.25 48.25
"318" NA 243.5 48.25
"319" NA 243.75 48.25
"320" NA 244 48.25
"321" NA 244.25 48.25
"322" NA 244.5 48.25
"323" NA 244.75 48.25
"324" NA 245 48.25
"163" -3822.5 225 48.5
"164" -3845.25 225.25 48.5
"165" -3762 225.5 48.5
"166" -3582.375 225.75 48.5
"167" -3609 226 48.5
"168" -3675.5 226.25 48.5
"169" -3618 226.5 48.5
"170" -2762.75 226.75 48.5
"171" -3031 227 48.5
"172" -3235.625 227.25 48.5
"173" -3208 227.5 48.5
"174" -3188.5 227.75 48.5
"175" -3121 228 48.5
"176" -3089.25 228.25 48.5
"177" -3124.5 228.5 48.5
"178" -3022.75 228.75 48.5
"179" -2912 229 48.5
"180" -2858 229.25 48.5
"181" -2839 229.5 48.5
"182" -2841.5 229.75 48.5
"183" -2823.5 230 48.5
"184" -2790 230.25 48.5
"185" -2631 230.5 48.5
"186" -2623 230.75 48.5
"187" -2583.75 231 48.5
"188" -2465.125 231.25 48.5
"189" -2507.5 231.5 48.5
"190" -2553.5 231.75 48.5
"191" -2570.5 232 48.5
"192" -2581.5 232.25 48.5
"193" -2591.5 232.5 48.5
"194" -2586 232.75 48.5
"195" -2547.25 233 48.5
"196" -1719 233.25 48.5
"197" -1305.625 233.5 48.5
"198" -705.5 233.75 48.5
"199" -156.5 234 48.5
"200" -121 234.25 48.5
"201" -126 234.5 48.5
"202" -119.25 234.75 48.5
"203" -121 235 48.5
"204" -118.5 235.25 48.5
"205" -185.75 235.5 48.5
"206" NA 235.75 48.5
"207" NA 236 48.5
"208" NA 236.25 48.5
"209" NA 236.5 48.5
"210" -86 236.75 48.5
"211" NA 237 48.5
"212" -56 237.25 48.5
"213" NA 237.5 48.5
"214" NA 237.75 48.5
"215" NA 238 48.5
"216" NA 238.25 48.5
"217" NA 238.5 48.5
"218" NA 238.75 48.5
"219" NA 239 48.5
"220" NA 239.25 48.5
"221" NA 239.5 48.5
"222" NA 239.75 48.5
"223" NA 240 48.5
"224" NA 240.25 48.5
"225" NA 240.5 48.5
"226" NA 240.75 48.5
"227" NA 241 48.5
"228" NA 241.25 48.5
"229" NA 241.5 48.5
"230" NA 241.75 48.5
"231" NA 242 48.5
"232" NA 242.25 48.5
"233" NA 242.5 48.5
"234" NA 242.75 48.5
"235" NA 243 48.5
"236" NA 243.25 48.5
"237" NA 243.5 48.5
"238" NA 243.75 48.5
"239" NA 244 48.5
"240" NA 244.25 48.5
"241" NA 244.5 48.5
"242" NA 244.75 48.5
"243" NA 245 48.5
"82" -3746 225 48.75
"83" -3757.75 225.25 48.75
"84" -3692.5 225.5 48.75
"85" -3678.375 225.75 48.75
"86" -3681.25 226 48.75
"87" -3504 226.25 48.75
"88" -3288 226.5 48.75
"89" -3270.5 226.75 48.75
"90" -3251.5 227 48.75
"91" -3296 227.25 48.75
"92" -3247.5 227.5 48.75
"93" -3172.5 227.75 48.75
"94" -3129.5 228 48.75
"95" -3041.375 228.25 48.75
"96" -3124 228.5 48.75
"97" -3108 228.75 48.75
"98" -3075 229 48.75
"99" -2992.5 229.25 48.75
"100" -2784 229.5 48.75
"101" -2802 229.75 48.75
"102" -2814.5 230 48.75
"103" -2806.625 230.25 48.75
"104" -2800.5 230.5 48.75
"105" -2670 230.75 48.75
"106" -2553.5 231 48.75
"107" -2527 231.25 48.75
"108" -2497.75 231.5 48.75
"109" -2502 231.75 48.75
"110" -2529 232 48.75
"111" -2542.5 232.25 48.75
"112" -2544 232.5 48.75
"113" -2087.125 232.75 48.75
"114" -1797 233 48.75
"115" -1288.25 233.25 48.75
"116" -702.5 233.5 48.75
"117" -163.75 233.75 48.75
"118" -95 234 48.75
"119" -78 234.25 48.75
"120" -85 234.5 48.75
"121" -83 234.75 48.75
"122" NA 235 48.75
"123" NA 235.25 48.75
"124" NA 235.5 48.75
"125" NA 235.75 48.75
"126" NA 236 48.75
"127" NA 236.25 48.75
"128" -42 236.5 48.75
"129" -109.75 236.75 48.75
"130" -99 237 48.75
"131" -46.375 237.25 48.75
"132" -20 237.5 48.75
"133" NA 237.75 48.75
"134" NA 238 48.75
"135" NA 238.25 48.75
"136" NA 238.5 48.75
"137" NA 238.75 48.75
"138" NA 239 48.75
"139" NA 239.25 48.75
"140" NA 239.5 48.75
"141" NA 239.75 48.75
"142" NA 240 48.75
"143" NA 240.25 48.75
"144" NA 240.5 48.75
"145" NA 240.75 48.75
"146" NA 241 48.75
"147" NA 241.25 48.75
"148" NA 241.5 48.75
"149" NA 241.75 48.75
"150" NA 242 48.75
"151" NA 242.25 48.75
"152" NA 242.5 48.75
"153" NA 242.75 48.75
"154" NA 243 48.75
"155" NA 243.25 48.75
"156" NA 243.5 48.75
"157" NA 243.75 48.75
"158" NA 244 48.75
"159" NA 244.25 48.75
"160" NA 244.5 48.75
"161" NA 244.75 48.75
"162" NA 245 48.75
"1" -3827.5 225 49
"2" -3792.875 225.25 49
"3" -3676 225.5 49
"4" -3717.5 225.75 49
"5" -2858.625 226 49
"6" -2319 226.25 49
"7" -2954.75 226.5 49
"8" -3377 226.75 49
"9" -3231.5 227 49
"10" -3277.25 227.25 49
"11" -3259 227.5 49
"12" -3144 227.75 49
"13" -3064.625 228 49
"14" -3111 228.25 49
"15" -3110 228.5 49
"16" -3055 228.75 49
"17" -2990.5 229 49
"18" -3086 229.25 49
"19" -2726.875 229.5 49
"20" -2738 229.75 49
"21" -2788.125 230 49
"22" -2778 230.25 49
"23" -2524.625 230.5 49
"24" -2422.625 230.75 49
"25" -2397.625 231 49
"26" -2522.25 231.25 49
"27" -2492 231.5 49
"28" -2478.5 231.75 49
"29" -2506.5 232 49
"30" -2527.875 232.25 49
"31" -2223.25 232.5 49
"32" -2046.5 232.75 49
"33" -1486.25 233 49
"34" -864.25 233.25 49
"35" -228.75 233.5 49
"36" -133.5 233.75 49
"37" -81 234 49
"38" -58 234.25 49
"39" NA 234.5 49
"40" NA 234.75 49
"41" NA 235 49
"42" NA 235.25 49
"43" NA 235.5 49
"44" NA 235.75 49
"45" NA 236 49
"46" -47 236.25 49
"47" -64.5 236.5 49
"48" -113.25 236.75 49
"49" NA 237 49
"50" NA 237.25 49
"51" NA 237.5 49
"52" NA 237.75 49
"53" NA 238 49
"54" NA 238.25 49
"55" NA 238.5 49
"56" NA 238.75 49
"57" NA 239 49
"58" NA 239.25 49
"59" NA 239.5 49
"60" NA 239.75 49
"61" NA 240 49
"62" NA 240.25 49
"63" NA 240.5 49
"64" NA 240.75 49
"65" NA 241 49
"66" NA 241.25 49
"67" NA 241.5 49
"68" NA 241.75 49
"69" NA 242 49
"70" NA 242.25 49
"71" NA 242.5 49
"72" NA 242.75 49
"73" NA 243 49
"74" NA 243.25 49
"75" NA 243.5 49
"76" NA 243.75 49
"77" NA 244 49
"78" NA 244.25 49
"79" NA 244.5 49
"80" NA 244.75 49
"81" NA 245 49
